user_id	friend_id
2765086	2526456
5531641	2526456
2765565	3053560
2765565	4485329
2773629	4192110
3319632	4192110
2774772	3900385
2776835	3711115
2777558	4785900
2781332	5519334
48790542	5519334
2782768	2147418
3804000	2147418
8272119	2147418
10689130	2147418
2786172	3030081
2788237	2792931
2788426	3052644
11243916	3052644
12412021	3052644
12684072	3052644
14860519	3052644
22099848	3052644
25571775	3052644
2790415	3003319
2792931	2788237
2793483	3198941
5639331	3198941
13137897	3198941
25710444	3198941
32264158	3198941
2795849	2106163
3194012	2106163
29106928	2106163
2796821	5524268
2796821	5470219
12078056	5470219
2797155	2079253
2878208	2079253
2806201	5169260
48883799	5169260
2806524	3728691
7985037	3728691
2809708	5489256
32916855	5489256
2812325	4378676
5443242	4378676
35331606	4378676
2812524	2383779
5886088	2383779
16489837	2383779
2817353	2170363
2818482	2458385
2827038	5599198
17921063	5599198
34425723	5599198
2827038	2483555
2827118	5521795
7352980	5521795
2828087	4888430
2828808	3576259
2830839	2602076
41982611	2602076
2832567	2357296
2836949	4320135
6033286	4320135
47432089	4320135
2836949	2668660
2837109	2348952
2842095	5584452
3136105	5584452
2842577	2843675
2848903	3175931
47734947	3175931
2849971	3813310
9746990	3813310
10595773	3813310
38248305	3813310
49788323	3813310
2850436	3607586
3556247	3607586
16997639	3607586
2850658	2571800
3316541	2571800
5382476	2571800
2856805	3276208
2862250	2867668
2864271	2924142
6964986	2924142
8855177	2924142
11508523	2924142
12546612	2924142
21237470	2924142
25420318	2924142
29206195	2924142
35513645	2924142
36639386	2924142
2867668	2862250
2868142	4762181
2869778	3439618
6287737	3439618
2873158	2991896
5538867	2991896
5871727	2991896
9168965	2991896
18704935	2991896
2873158	5407677
6939724	5407677
8160755	5407677
28454363	5407677
2878866	2480984
12458605	2480984
38319401	2480984
2883653	3065815
2885575	3767912
10941249	3767912
14241663	3767912
2886805	2302641
3989822	2302641
25708055	2302641
2886805	2024417
37978491	2024417
2890774	5047571
2902479	3044821
14560404	3044821
33495117	3044821
2910129	3288496
26900949	3288496
2910456	3492848
2912323	3594568
46841597	3594568
2913880	2064762
2913931	2867670
8331229	2867670
2913931	2526329
9059644	2526329
33401626	2526329
2913931	3494265
2917994	4095213
2922154	2461590
2923909	4634258
11187539	4634258
2925862	3035637
47582576	3035637
2929132	3666082
3810699	3666082
4489823	3666082
8777452	3666082
8923099	3666082
9686150	3666082
12963215	3666082
2932719	2522771
2936700	2073404
3656818	2073404
5057042	2073404
6103700	2073404
33823565	2073404
2940920	4611938
3767109	4611938
2941199	2572779
2945101	3039770
2945348	2072646
2946886	4734324
2957754	2486568
2960148	4836658
7884158	4836658
2960148	5544243
3443040	5544243
2963604	3634169
10118522	3634169
12150183	3634169
23716333	3634169
2963767	2048948
2964923	4935396
2965916	3735935
7219839	3735935
12778519	3735935
15653138	3735935
2974669	5168301
3330981	5168301
4539232	5168301
2979372	3115048
2980662	4478697
5256052	4478697
2988105	4365956
3948117	4365956
5351562	4365956
5385570	4365956
6047812	4365956
6569442	4365956
6750478	4365956
7975023	4365956
8490126	4365956
8882052	4365956
12157218	4365956
12193340	4365956
12769838	4365956
13781251	4365956
13844152	4365956
14476717	4365956
15581928	4365956
16862185	4365956
17830232	4365956
19605964	4365956
20022706	4365956
21825977	4365956
22364431	4365956
25675115	4365956
30218197	4365956
39676437	4365956
48299153	4365956
48355238	4365956
50019910	4365956
2988222	3476053
2988500	1054663
2997358	2452197
2997358	5342488
3002671	2433117
13749514	2433117
14561717	2433117
3003319	2790415
3003875	5440378
3006008	3720023
3011148	4570988
32055844	4570988
3014396	2020795
6575213	2020795
3015930	4944610
5483147	4944610
3017731	2201371
3018549	3361965
3134976	3361965
3022635	3136924
5173325	3136924
13755100	3136924
14000918	3136924
3022710	3975692
5294085	3975692
3023407	5333927
5232547	5333927
13476761	5333927
3025499	3150828
3442350	3150828
6715576	3150828
32730913	3150828
3025923	3979635
42557459	3979635
3026536	2176839
48008577	2176839
3028004	5138106
3028892	4025188
3029994	3442350
3150828	3442350
6715576	3442350
3030081	2786172
46637811	2786172
3030951	3425963
6949104	3425963
3033153	4607357
3033527	4411174
3035637	2925862
47582576	2925862
3039225	1039579
3046844	4471735
3049213	3566681
42242002	3566681
3052644	2788426
8893327	2788426
3053560	2765565
4485329	2765565
3055583	3399978
8146982	3399978
8707126	3399978
3056537	2724525
3060894	3148826
3065491	2747616
3065815	2883653
3068349	4029614
3072194	4645931
7753206	4645931
9907830	4645931
3072913	2584758
3072913	3170116
3074524	5020419
7141657	5020419
11260387	5020419
3078076	2374752
49646916	2374752
3078076	5432528
3078641	4651855
7637154	4651855
28017987	4651855
3080244	5411849
5329116	5411849
3089212	4858747
3089554	3002323
5065666	3002323
20387130	3002323
3090970	5198997
3926825	5198997
8265798	5198997
9999390	5198997
10643590	5198997
13728997	5198997
14584600	5198997
19058646	5198997
19151627	5198997
3100927	3300216
3107278	5125729
4833391	5125729
49652038	5125729
3107278	3427604
3471064	3427604
3108408	2017046
3109021	2980697
10381978	2980697
3109021	2725540
3110560	2134164
8674455	2134164
3112672	3197196
3113580	5017326
3114538	2190588
3115955	5403325
3119897	4441120
3124844	4284561
3127667	4944101
4702128	4944101
13249086	4944101
21414222	4944101
3127667	2627098
3517568	2627098
3132566	2690758
3133130	5607305
30195466	5607305
30880269	5607305
3136924	3022635
3137700	4762747
4808857	4762747
3145595	4210979
11938369	4210979
3146390	3296689
7171618	3296689
11239318	3296689
3146390	2709339
3148826	3060894
3150828	3025499
3155151	2449526
3159932	2056895
3161050	2277139
9743200	2277139
3166995	2146750
4009785	2146750
5093956	2146750
6370703	2146750
11030001	2146750
17852822	2146750
20140450	2146750
27527546	2146750
3167274	5506894
14386982	5506894
3167904	5570800
3167978	3412886
3168446	1042860
3170654	2375432
3171194	4591381
3171437	2435749
19770093	2435749
32503243	2435749
3175931	2848903
3181094	4065181
3181237	3513141
3185413	4923755
12483439	4923755
24088136	4923755
42909180	4923755
47570768	4923755
3186656	3508313
3188749	2062264
12652869	2062264
19274747	2062264
3192880	3931604
3219979	3931604
3456803	3931604
4754088	3931604
5873195	3931604
6103700	3931604
7232457	3931604
7746944	3931604
7876611	3931604
8244659	3931604
8657895	3931604
8796722	3931604
9113536	3931604
10287329	3931604
10329335	3931604
10468851	3931604
10618844	3931604
11424896	3931604
13785554	3931604
15528715	3931604
16058699	3931604
16619091	3931604
17411476	3931604
18719248	3931604
19194459	3931604
20695987	3931604
20814025	3931604
21349644	3931604
21709309	3931604
22026800	3931604
22274917	3931604
22559356	3931604
23777652	3931604
23804246	3931604
24649398	3931604
24782517	3931604
26824283	3931604
28218835	3931604
29561896	3931604
30016084	3931604
32826363	3931604
35143379	3931604
36156519	3931604
39607202	3931604
40267030	3931604
40522680	3931604
41626203	3931604
41996985	3931604
45354914	3931604
45367147	3931604
45538196	3931604
47296779	3931604
47433482	3931604
47591862	3931604
48702550	3931604
49172960	3931604
49366114	3931604
49472763	3931604
3193947	5512320
3193947	4483346
3194012	3852435
3197019	2174433
3197196	3112672
3197963	3200526
6848202	3200526
3200526	3197963
7694981	3197963
3209835	2052851
3210706	2614351
3216637	5323002
3222945	4597644
3222945	3407479
7807102	3407479
3225050	4139712
14429835	4139712
19992064	4139712
28163267	4139712
3229583	5337183
6953451	5337183
7027265	5337183
7654366	5337183
21144890	5337183
42648701	5337183
3231208	5115602
3233210	5255828
12769216	5255828
13841146	5255828
18058504	5255828
42679981	5255828
3236165	3545807
11907460	3545807
19971790	3545807
20128629	3545807
3236359	2597871
3246492	5166712
4536403	5166712
4965773	5166712
5814917	5166712
6684255	5166712
7836808	5166712
22072137	5166712
35156214	5166712
3254377	4255481
3254377	2344805
3257548	3506498
4034836	3506498
5227464	3506498
5554903	3506498
5895389	3506498
6661114	3506498
7538445	3506498
7947848	3506498
9372259	3506498
9436534	3506498
10126678	3506498
10600545	3506498
11178832	3506498
11189554	3506498
11199547	3506498
20926447	3506498
21513581	3506498
22492244	3506498
22495089	3506498
24301671	3506498
24522268	3506498
25956014	3506498
27347248	3506498
30316721	3506498
32049659	3506498
35227098	3506498
36489319	3506498
37320976	3506498
40867247	3506498
41394912	3506498
41626203	3506498
46193190	3506498
48170799	3506498
49152354	3506498
49285560	3506498
49548993	3506498
3258276	2091317
3270626	5417236
3272315	3453688
9435710	3453688
10835423	3453688
25139142	3453688
49993925	3453688
3273915	2575531
3276208	2856805
30451470	2856805
3278164	3300428
3286004	2662811
3288185	5495312
3288541	2536122
3290528	5242196
3298539	3599933
3350500	3599933
10497922	3599933
11327100	3599933
21617730	3599933
29909608	3599933
3300216	3100927
3300428	3278164
4395729	3278164
11765536	3278164
3301827	5268925
3302584	4941484
3302915	2461663
5243503	2461663
3313426	3432389
3315882	3219752
5628752	3219752
28774732	3219752
3316541	4915197
3317483	3049213
3566681	3049213
9658795	3049213
39808952	3049213
3320253	3938560
37033248	3938560
3323773	4454858
3327110	4101877
5770237	4101877
8693580	4101877
12479654	4101877
32044357	4101877
3335103	2519496
3336584	2491769
3338478	2637232
49697866	2637232
3341601	3693194
4417551	3693194
5704661	3693194
22138241	3693194
3342999	3199133
5887716	3199133
6300276	3199133
7323151	3199133
7415754	3199133
7631991	3199133
7860919	3199133
8344017	3199133
9974274	3199133
10377657	3199133
12233020	3199133
12674263	3199133
14136519	3199133
14445956	3199133
19393819	3199133
20113102	3199133
20153451	3199133
26774162	3199133
30562654	3199133
32504632	3199133
33542503	3199133
34298773	3199133
34670527	3199133
34866714	3199133
38016515	3199133
38359165	3199133
39542900	3199133
40200232	3199133
40635551	3199133
46096117	3199133
47926320	3199133
47937547	3199133
48959533	3199133
3343768	2618299
3348788	4371230
11328157	4371230
3350502	5403445
3350965	3703087
3351037	3756985
7550411	3756985
3354699	3454539
7645461	3454539
14217120	3454539
3358152	3389543
8672876	3389543
48310495	3389543
3361965	3018549
3362543	2421401
3364510	3105579
5119221	3105579
3366243	2570263
3366692	5310381
3370780	2192894
3371254	3383741
3381464	1070291
3383072	4727730
3383741	3371254
3385917	2140839
3387625	1041209
3389000	2718884
3390841	5341185
3392237	5557139
3393602	3422287
3516293	3422287
5231770	3422287
14609194	3422287
3395309	2761129
3395309	2690325
3395423	3594675
3397013	2395260
3397619	2454603
3399978	3055583
3407107	4512144
3407479	3222945
4597644	3222945
3407668	2363441
13609567	2363441
3408727	3854570
3408744	4727823
3913894	4727823
5224418	4727823
5701835	4727823
3408846	3688209
3413851	2505604
4407271	2505604
3413922	2416530
3421628	2536636
14022772	2536636
3422287	5231770
3425963	3030951
6949104	3030951
3426866	2645313
3430713	3207133
3432389	3313426
3433647	2744526
19145977	2744526
3434572	4920101
4670529	4920101
47434333	4920101
3439122	3878601
10016823	3878601
14493384	3878601
3439425	5300592
3441726	4508142
3442350	3029994
5676941	3029994
3442585	4540822
7977310	4540822
48511749	4540822
3442585	2670037
5818362	2670037
10418441	2670037
14872625	2670037
39888281	2670037
47855001	2670037
3443040	2755405
24183600	2755405
47910688	2755405
3443508	3465534
3449044	2249045
7335056	2249045
7647803	2249045
3449490	4956598
3453817	4557206
4549635	4557206
16588938	4557206
3454309	2380308
5308827	2380308
3458111	4544687
3465188	4498336
3465534	3443508
6664435	3443508
8569890	3443508
10987230	3443508
28694502	3443508
38460119	3443508
47550488	3443508
3470843	3837347
20835906	3837347
3472058	2233711
9673385	2233711
3473393	2436341
32688202	2436341
3474378	4671063
4630983	4671063
45825424	4671063
3475767	5548811
3475767	2354349
3508078	2354349
5508810	2354349
5775235	2354349
7880967	2354349
13278079	2354349
13398196	2354349
15370122	2354349
37173065	2354349
3476053	2988222
3484539	2342669
3489485	3804392
3490539	2332681
3492848	2910456
7277276	2910456
17241003	2910456
17379693	2910456
3494882	2147358
3734829	2147358
3495269	2488899
3498735	2495000
3503448	2495000
8602662	2495000
10077522	2495000
16811180	2495000
26569865	2495000
3505673	5597439
33992006	5597439
3508078	3695731
18267344	3695731
3508313	3186656
3513105	5527416
6149921	5527416
47550488	5527416
3513141	3181237
3516038	2260866
17571432	2260866
22362728	2260866
3516293	5029193
5119565	5029193
5701835	5029193
27954735	5029193
46388101	5029193
3518544	4706697
3518544	2227984
3520945	5065669
3529955	2605543
3540222	2057811
15857358	2057811
3541173	3255714
3543965	5088040
3549336	2411326
4999199	2411326
7026538	2411326
3550411	4382169
33986489	4382169
3550625	5234298
20603587	5234298
3554719	3617622
13959183	3617622
3555736	3567482
5257176	3567482
3555736	2648899
3567482	2648899
5324123	2648899
15397460	2648899
35756648	2648899
48354441	2648899
3556768	5441719
3566109	2761119
3567482	5257176
5303564	5257176
3567482	3555736
3571331	2499597
3573297	2526206
3574998	2012408
8108058	2012408
3575303	4649788
3576259	2828808
5899125	2828808
8489690	2828808
48627172	2828808
3584764	4957850
5615243	4957850
20398836	4957850
3584764	3898821
5450938	3898821
5475075	3898821
10772671	3898821
17536136	3898821
45199059	3898821
3589363	5106526
5208998	5106526
9607592	5106526
9928649	5106526
11856575	5106526
3589746	4795449
3594458	3479434
9939376	3479434
3594458	5128823
32103135	5128823
3594903	4225070
3603385	4395570
9332004	4395570
3603385	3751683
23442788	3751683
3603522	4421277
45275490	4421277
3607586	3556247
3607586	2850436
3610181	2269169
3611065	2500411
8197752	2500411
15867823	2500411
3611065	2446387
18215635	2446387
25868897	2446387
3613220	5537673
3616893	1064160
11063011	1064160
3616893	2700624
3619733	5484065
3625906	3961662
4842650	3961662
9683744	3961662
3626363	2425573
3626389	3143664
3796723	3143664
22695039	3143664
34068877	3143664
3633602	2346667
4122257	2346667
3634169	2963604
10253546	2963604
45969711	2963604
3635224	4305407
3637907	3313213
8923099	3313213
10682948	3313213
21604741	3313213
26731109	3313213
47572014	3313213
48194610	3313213
3644871	4637039
4928258	4637039
5111554	4637039
31155983	4637039
31908406	4637039
3650270	4346391
4715627	4346391
6299401	4346391
3663594	4415689
3663594	3732087
3665735	5043513
7242272	5043513
13323775	5043513
30276130	5043513
34495271	5043513
3675770	5429118
11636126	5429118
3675770	1003134
3677689	5034490
3679698	5484438
3681017	4977460
18329589	4977460
42503248	4977460
3688209	3408846
38451685	3408846
3697739	4777300
3698890	4209678
9046469	4209678
3703087	3350965
3711115	2776835
33677353	2776835
3711443	4380245
3715356	5467391
31396747	5467391
3720023	3006008
3723507	2229184
3724354	5119565
5029193	5119565
7851774	5119565
25202877	5119565
3728691	2806524
3732087	3663594
4415689	3663594
3734829	3914626
10568510	3914626
3735935	2965916
14815312	2965916
3741183	3997763
3741183	4276512
36834056	4276512
48549388	4276512
3742477	3407107
7394768	3407107
3750098	2655702
6688396	2655702
3750098	2402694
49328352	2402694
3751377	3272315
18035276	3272315
3751377	2708306
3751683	3603385
4395570	3603385
3752449	2676222
3756164	3159600
3767277	2648746
3767912	2885575
9600420	2885575
3769322	3681484
3769322	5101913
3774687	4839400
5510568	4839400
32256876	4839400
3789789	1040923
3790608	4282440
24612239	4282440
3791581	3800836
3792773	2678377
4066261	2678377
4878355	2678377
6053108	2678377
12448091	2678377
35335326	2678377
3800889	2106499
3804353	5480621
3804392	3489485
46861689	3489485
3813310	2849971
3826347	5266289
3826347	4961731
3841865	2282471
3842500	5443686
3852435	3194012
3854570	3408727
3855730	1046678
7307355	1046678
20441297	1046678
29909608	1046678
3856092	2323914
3860200	4545331
7834452	4545331
23944146	4545331
3860200	4702696
3868441	1039355
3869704	2306730
3873064	2491331
14465200	2491331
3878601	3439122
3883188	5093623
39615488	5093623
48688496	5093623
3898821	3584764
4957850	3584764
3898821	5475075
8442497	5475075
16754219	5475075
27181108	5475075
3900385	2413235
30880269	2413235
47679047	2413235
3915138	2446968
3924856	3293851
27141549	3293851
33380290	3293851
3929886	4933370
3938560	3320253
3939583	2453668
6683075	2453668
3957149	2744230
13529929	2744230
3958910	5488249
12627677	5488249
27517570	5488249
45802995	5488249
46640798	5488249
3961662	3625906
9521135	3625906
3961662	4842650
3963711	4530962
3964692	3192880
5263115	3192880
3975692	5294085
3979635	3025923
28569288	3025923
38049447	3025923
3988284	3496153
8527394	3496153
13472948	3496153
20938069	3496153
3994041	2346615
6394431	2346615
13923102	2346615
32953623	2346615
3994417	4368058
4952061	4368058
11733516	4368058
25294075	4368058
3995083	2246769
3995827	2339189
4154396	2339189
5093113	2339189
6312441	2339189
3997763	3741183
4000023	4754451
6816400	4754451
4020153	2360071
4025188	3028892
30679486	3028892
4029614	3068349
4040048	5486360
4042256	4362972
11711436	4362972
20488226	4362972
40507677	4362972
4054530	4103371
4065181	3181094
4070599	4713476
4073225	2095195
4822375	2095195
4074209	4984971
5087412	4984971
22356336	4984971
27415181	4984971
37567547	4984971
4078286	2191215
4082327	4475387
4084063	5571983
29884727	5571983
4085032	1042903
4095213	2917994
4101877	3327110
7219452	3327110
11263877	3327110
12479654	3327110
4103371	4054530
4108440	3625718
4113263	4515577
4360578	4515577
4527287	4515577
4638191	4515577
27775222	4515577
27860896	4515577
32840911	4515577
34016444	4515577
4127879	4349945
4139712	3225050
4148800	5408244
4190557	2357455
4190557	4701048
4191588	5318914
4192110	3319632
4192110	2773629
4192509	2241192
4201501	1049522
4206892	4347227
4207565	3556961
10802141	3556961
12258780	3556961
42015120	3556961
4210958	4808857
4762747	4808857
4210979	3145595
5235770	3145595
34240463	3145595
48944535	3145595
49910111	3145595
4225070	3594903
14001158	3594903
4233720	2375741
4424192	2375741
4751474	2375741
4250659	3354083
4302679	3354083
4775058	3354083
7629776	3354083
28069458	3354083
4256404	4304677
6252058	4304677
9961233	4304677
4266207	4509271
7658366	4509271
42359258	4509271
4267131	2415525
32903995	2415525
4272038	5467246
20022706	5467246
4273926	4457516
4275330	3079721
4996364	3079721
8542576	3079721
35340604	3079721
4275833	2574522
7654124	2574522
11347080	2574522
14991306	2574522
48155496	2574522
4282440	3790608
5825190	3790608
10404765	3790608
13063299	3790608
36277139	3790608
48235017	3790608
4284154	3389142
4284561	3124844
4298536	5561745
4304677	4256404
7570478	4256404
8296189	4256404
29009857	4256404
4305375	4304877
10209081	4304877
4305407	3635224
4305739	4394971
4951233	4394971
8909972	4394971
10780887	4394971
15380056	4394971
33806241	4394971
4332916	2522486
4341877	4432965
8030746	4432965
47898027	4432965
4343737	2603703
33829479	2603703
4346391	4715627
4718048	4715627
4346391	3650270
4347227	4206892
4349598	5485792
4355615	4639964
24057873	4639964
4358907	5203330
49812992	5203330
4361519	5575755
4380310	5575755
5634160	5575755
7054082	5575755
19086268	5575755
37238452	5575755
4371230	3348788
4378676	2812325
4380245	3711443
4382164	2439159
4382164	2023686
4382169	3550411
36342170	3550411
4387327	3251223
45530658	3251223
4388261	2624964
4388261	4432154
7987121	4432154
4390037	2392933
4394971	4951233
34338360	4951233
4395729	5370560
4407908	2606692
4407908	3994340
4411174	3033527
4411278	1063392
4414947	3456803
5246467	3456803
6390773	3456803
38804349	3456803
4416287	4762365
9113536	4762365
4421277	3603522
4429351	5305987
4431010	5390219
13948068	5390219
4432154	4388261
40103296	4388261
40464030	4388261
4434718	4680561
4441120	3119897
4442304	2645123
19690897	2645123
49456799	2645123
4442953	4875962
4447744	2688534
4454858	3323773
6883954	3323773
4457516	4273926
4460314	2629012
12792463	2629012
40890739	2629012
4468161	5515468
4471735	3046844
11211176	3046844
47582576	3046844
4472310	5316649
5836049	5316649
28209245	5316649
4475387	4082327
38846896	4082327
4478697	2980662
4826758	2980662
9607592	2980662
13133776	2980662
32540421	2980662
4480123	2911582
10742460	2911582
40319089	2911582
4480123	2569443
4483346	3193947
5512320	3193947
4484313	5438551
4487915	4748862
4498013	5262257
4886309	5262257
5853134	5262257
7749451	5262257
4498336	3465188
4502858	2368681
47180309	2368681
4507385	2060645
12405827	2060645
4508142	3441726
21319574	3441726
4508538	4865654
7473747	4865654
7556376	4865654
8331229	4865654
11597927	4865654
16588938	4865654
4514034	4732000
8221055	4732000
48006294	4732000
4519499	2550935
6914889	2550935
4519499	2244137
8542807	2244137
4519499	2626809
26330210	2626809
33098890	2626809
4522263	5216742
13330901	5216742
4523353	2684584
5975317	2684584
11917972	2684584
4526305	3219616
41915512	3219616
4527287	5361024
8458576	5361024
11727768	5361024
24605171	5361024
26683059	5361024
30975970	5361024
34777452	5361024
37299646	5361024
39091380	5361024
4530962	3963711
4540822	3442585
4542667	2577896
5014897	2577896
4544687	3458111
4545331	3860200
38294401	3860200
4549497	5155211
4557206	4549635
4564018	5109919
5227464	5109919
6740239	5109919
25248248	5109919
4566266	2467032
4569203	4683189
12609552	4683189
4569494	2342333
4575581	2439257
4581281	5386631
4591381	3171194
4591511	3782362
14388552	3782362
49114867	3782362
4596159	2186453
4597644	3103292
6628622	3103292
22467817	3103292
4601294	2653585
4601977	5218965
6572048	5218965
4603539	4666391
4604532	5577236
5915569	5577236
8315924	5577236
12292586	5577236
16523613	5577236
4606479	4448456
4611938	2940920
4611938	3767109
4617733	4964462
4632502	2642472
6157737	2642472
4634258	2923909
11187539	2923909
29137007	2923909
31494991	2923909
35149849	2923909
4637039	5111554
4639964	4355615
21527713	4355615
4645931	3072194
4649788	3575303
47370028	3575303
4650108	2429166
4651855	3078641
4658867	2030480
4661680	2381290
42242002	2381290
47628283	2381290
4663494	4630983
8723014	4630983
4666391	4603539
4671063	3474378
8385402	3474378
19314567	3474378
22135612	3474378
22287257	3474378
28878299	3474378
32966527	3474378
4683189	4569203
31431996	4569203
36309444	4569203
4692365	4716978
4694166	5189091
4707258	5237274
12217267	5237274
30091960	5237274
4713476	4070599
4714664	2304843
9484493	2304843
9736998	2304843
11762066	2304843
17268779	2304843
31135125	2304843
36581023	2304843
45187856	2304843
4715627	4718048
5736015	4718048
4716028	2435554
4816941	2435554
17127758	2435554
17324369	2435554
18392653	2435554
22819316	2435554
24047943	2435554
24817581	2435554
38877428	2435554
4716978	4692365
11954593	4692365
4720846	2580784
14678144	2580784
4727730	3383072
4729359	2326592
4734324	2946886
7278831	2946886
7875646	2946886
4739969	2305051
4744734	2324069
4747975	2551211
8173528	2551211
10819470	2551211
4754451	4000023
4762168	1023672
21864463	1023672
4762181	2868142
4762365	4416287
10837033	4416287
19586615	4416287
20028941	4416287
25532804	4416287
38612064	4416287
4762747	3137700
4767560	5502596
17465717	5502596
4769934	3085700
32004439	3085700
4772864	4773556
4773556	4772864
4774201	4435345
6296119	4435345
10617218	4435345
4776129	2366488
5450793	2366488
5615243	2366488
19565085	2366488
22717513	2366488
4777300	3697739
4785539	5404793
6792449	5404793
14106918	5404793
4785900	2777558
18086811	2777558
4790932	4850859
4793912	2399370
4795449	3589746
4796775	2168304
5280693	2168304
7394768	2168304
10361288	2168304
45438704	2168304
4798364	2670840
8348794	2670840
11678056	2670840
12798400	2670840
20495875	2670840
30667447	2670840
38089858	2670840
4803440	4830083
8081837	4830083
9648129	4830083
9908957	4830083
4808857	4210958
4829583	4853125
4831549	2196169
16750711	2196169
4833457	2719019
35761630	2719019
4842815	4393655
7807791	4393655
7913585	4393655
12062539	4393655
4849249	1056506
4851034	5152733
20446861	5152733
46035413	5152733
4853125	4829583
4857645	5181917
5329928	5181917
8065146	5181917
10030969	5181917
32699150	5181917
4858747	3089212
4863799	4864154
4864154	4863799
4870655	5380747
21855629	5380747
28876933	5380747
37831061	5380747
48809675	5380747
4875962	4442953
4881572	5557696
7008098	5557696
7008231	5557696
4888430	2828087
10102730	2828087
4889067	5243607
4895495	5105750
5621801	5105750
9219074	5105750
11247022	5105750
13828081	5105750
15728699	5105750
30392858	5105750
4901637	4549198
29487421	4549198
4906553	2438996
10223773	2438996
35895853	2438996
4912319	1064696
36997725	1064696
4919824	5339771
4923755	3185413
6064667	3185413
4933370	3929886
4935396	2964923
4936240	2197281
4936240	4604891
4939506	2133692
4941484	3302584
4944610	5483147
4944610	3015930
4946294	5461755
31262263	5461755
4946294	3205006
9847886	3205006
45507073	3205006
47140115	3205006
4947887	5222983
4948809	4470785
9546583	4470785
10937231	4470785
41351749	4470785
47453130	4470785
4949169	2510688
4949169	1070696
4949960	3390863
5567452	3390863
11884177	3390863
4950496	2654346
4951950	2696961
4956598	3449490
4960888	4369989
4961731	3826347
5266289	3826347
4964462	4617733
4970728	5134237
5208987	5134237
7210306	5134237
7592072	5134237
13556651	5134237
4971445	2625685
4977460	3681017
4977692	2708800
4983274	5531944
5002098	3516038
7809818	3516038
11385509	3516038
11401655	3516038
12054970	3516038
13610438	3516038
14299525	3516038
32232913	3516038
5012346	4416792
12322612	4416792
5017117	3778928
6269209	3778928
9397642	3778928
16034858	3778928
16557744	3778928
22590664	3778928
5017326	3113580
5950416	3113580
5029193	3516293
6404716	3516293
5031051	5428278
5032267	5057300
5034139	4100695
5034490	3677689
5047571	2890774
5049525	2511742
5050053	2058161
5057042	3734987
37736032	3734987
5057300	5032267
5060934	5484708
5061582	5142670
5589463	5142670
45326278	5142670
5065666	2381564
5065669	3520945
5076545	2663649
5080666	1058814
5081611	3576306
12087297	3576306
41750431	3576306
5082763	5552927
5087076	5590670
5087400	4304774
5088040	3543965
19013343	3543965
5093391	5364888
5093956	2546953
5093956	3513105
5176737	3513105
5527416	3513105
6149921	3513105
14415844	3513105
5093956	3529767
15401203	3529767
16835887	3529767
37065301	3529767
5100807	2349324
5101913	3769322
5102523	3317899
11751154	3317899
30086981	3317899
5104567	2533531
5107321	2298715
5120459	2436835
5120459	4311053
5124612	5502042
5125729	3107278
5125729	4833391
5128823	4089526
45918874	4089526
5128823	3594458
12130232	3594458
5130635	2585812
10329335	2585812
20182044	2585812
21636411	2585812
30217399	2585812
5130635	2596727
5529791	2596727
6213886	2596727
25747861	2596727
5134237	5208987
5575501	5208987
11884177	5208987
12072999	5208987
15061773	5208987
19520486	5208987
20632042	5208987
24494035	5208987
29281030	5208987
5137317	2608895
5138106	3028004
5138106	5153029
5139746	2442080
6621601	2442080
7863488	2442080
5142670	5061582
5142670	5589463
29684885	5589463
5142895	5129603
16717144	5129603
5147076	4839688
5152733	4851034
22322465	4851034
5154717	5473298
12684389	5473298
27527546	5473298
32257511	5473298
5155211	4549497
5156213	4606555
12104643	4606555
27027407	4606555
5167664	5212228
48857385	5212228
5168110	1065278
5168171	2640549
5168301	2974669
8487193	2974669
5169260	2806201
6207657	2806201
5174360	5357564
47047008	5357564
5180359	4224038
11459309	4224038
5181917	5329928
5185417	5378831
5189091	4694166
5198686	2542664
6157737	2542664
7565000	2542664
5198997	4596596
16155379	4596596
20851207	4596596
37386478	4596596
42505609	4596596
5199929	2146973
5340472	2146973
8064926	2146973
5200605	4657375
10742631	4657375
10844367	4657375
5200605	2463927
5202080	2103647
5203062	2408591
37049883	2408591
5203062	4183912
5203330	3202002
46330170	3202002
48715696	3202002
5208987	5575501
5212228	5167664
20463509	5167664
5216742	4522263
5218965	4601977
5222983	4947887
22733523	4947887
49108396	4947887
5227464	4769600
5232547	2571833
5232547	2606227
5234298	3550625
5235240	5228743
5238259	4495742
5242196	3290528
5243607	4889067
5243697	3737357
7597127	3737357
7868901	3737357
20555235	3737357
31136885	3737357
5243855	2671278
18843962	2671278
26141113	2671278
31489868	2671278
45227089	2671278
5255828	3233210
7127725	3233210
5256052	2621458
5256052	5516639
5257176	5303564
5257176	3107759
5303564	3107759
5262257	4886309
5262257	4498013
5263115	2147380
5820208	2147380
5856301	2147380
5263115	2633112
9839475	2633112
5267684	2434110
24687159	2434110
5268925	3301827
15605306	3301827
25727241	3301827
27470454	3301827
5290962	2137663
7718094	2137663
8097617	2137663
5297420	2509636
24928063	2509636
5299371	5443488
5300592	3439425
5302726	2540875
5838474	2540875
24190597	2540875
5303086	2320061
9464034	2320061
5305987	4429351
5310381	3366692
5316649	4472310
5836049	4472310
5317217	5487434
5318914	4191588
19791952	4191588
5320098	4331371
8140330	4331371
11718870	4331371
31444116	4331371
5321942	5333230
21264107	5333230
